gid,건물1,건물2,건물3,관공서,주차장,경제인구,전기차,차량속도,입지총점,예측_일평균이용수,총점순위
마마20ab01ba,0.046357615894039736,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,0.0,-0.004530721600983957,2.0514274929475307,212.0
마마20ab01bb,0.06622516556291391,0.04,0.0,0.0,0.0,0.0021518598217030436,0.0,0.40745423891666666,-0.045869934549244984,4.682833811196092,1160.0
마마20ab02aa,0.06622516556291391,0.04,0.0,0.0,0.0,0.0018444512757454655,0.0,0.0,-0.009958872591462496,4.640644922614938,385.0
마마20ab02ab,0.09271523178807947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008495397765467221,8.159066350363856,340.0
마마20ab02ba,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,-0.0064758789543027506,2.2237248925165147,279.0
마마20ab02bb,0.052980132450331126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004854513008838412,2.092264392579398,222.0
마마20ab03aa,0.059602649006622516,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,0.0,-0.005744349853193559,2.2600381825225058,254.0
마마20ab03ab,0.11920529801324503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010922654269886426,1.1786747273890128,417.0
마마20ab03ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab03bb,0.052980132450331126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004854513008838412,2.092264392579398,222.0
마마20ab04aa,0.039735099337748346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003640884756628809,2.55175305519838,192.0
마마20ab04ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab04ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab04bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab05aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab05ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab05ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab05bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab06aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마20ab06ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab06ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab06bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab07aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab07ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab07ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab07bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab08aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab08ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab08ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab08bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab09aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21694364158333332,-0.019098844447768853,3.1879114840819356,706.0
마마20ab09ab,0.15894039735099338,0.0,0.0,0.0,0.0,0.007070396557024285,0.0,0.0,-0.015493470815052087,1.0913528825671681,574.0
마마20ab09ba,0.019867549668874173,0.0,0.0,0.0,0.0,0.011374116200430372,0.0,0.0,-0.003316419603351948,2.697097071841631,177.0
마마20ab09bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab10aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ab10ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba00aa,0.039735099337748346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003640884756628809,2.55175305519838,192.0
마마20ba00ab,0.052980132450331126,0.0,0.0,0.0,0.0,0.005225945281278819,0.0,0.0,-0.0055418538960178235,2.3506084506387155,243.0
마마20ba00ba,0.11258278145695365,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,0.0,-0.010679726495817785,2.450852529055947,409.0
마마20ba00bb,0.17218543046357615,0.0,0.0,0.0,0.0,0.0,0.046632124352331605,0.0,-0.011116427417057949,2.2930733605019324,423.0
마마20ba01aa,0.0728476821192053,0.0,0.0,0.0,0.0,0.0018444512757454655,0.0,0.0,-0.006917546288510256,2.3783512647019847,291.0
마마20ba01ab,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마마20ba01ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba01bb,0.046357615894039736,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.007269320826252901,2.332245417783286,34.0
마마20ba02aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마20ba02ab,0.23178807947019867,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,0.0,-0.021521517131918397,1.1522790992076704,771.0
마마20ba02ba,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마마20ba02bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba03aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba03ab,0.11258278145695365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010315840143781625,2.5908635180669357,396.0
마마20ba03ba,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마20ba03bb,0.033112582781456956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003034070630524008,2.4791925079025385,171.0
마마20ba04aa,0.11258278145695365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010315840143781625,2.5908635180669357,396.0
마마20ba04ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba04ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba04bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba05aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba05ab,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마20ba05ba,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마20ba05bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba06aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마20ba06ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba06ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba06bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba07aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba07ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba07ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba07bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba08aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba08ab,0.006622516556291391,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,0.0,-0.0008898368443551476,2.3357059633829054,81.0
마마20ba08ba,0.013245033112582781,0.04,0.0,0.0,0.0,0.007070396557024285,0.0,0.0,-0.005791700469803496,4.8102705754512165,257.0
마마20ba08bb,0.013245033112582781,0.0,0.0,0.0,0.0,0.006148170919151552,0.0,0.15546724466666667,-0.015708974654217413,2.4269725838185225,580.0
마마20ba09aa,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018204423783144046,2.235757445615273,118.0
마마20ba09ab,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마마20ba09ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba09bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.003996311097448509,0.0,0.0,-0.001132427745712587,2.6248200759533997,90.0
마마20ba10aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20ba10ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb00aa,0.1986754966887417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018204423783144043,1.202700344628916,678.0
마마20bb00ab,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018204423783144046,2.235757445615273,118.0
마마20bb00ba,0.1986754966887417,0.0,0.0,0.0,0.0,0.0030740854595757753,0.0,0.0,-0.01860874195207311,1.1522790992076704,689.0
마마20bb00bb,0.09271523178807947,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,0.0,-0.00885928411750338,7.658376528281179,350.0
마마20bb01aa,0.2185430463576159,0.08,0.0,0.0,0.0,0.0021518598217030436,0.0,0.0,-0.027604169737822877,3.308572940287225,921.0
마마20bb01ab,0.09933774834437085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009102211891572022,8.159066350363856,359.0
마마20bb01ba,0.11920529801324503,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,0.0,-0.011205676988136772,1.1335831522974378,427.0
마마20bb01bb,0.059602649006622516,0.0,0.0,0.0,0.0,0.00768521364893944,0.0,0.0,-0.006472122557265878,2.4567747195549847,277.0
마마20bb02aa,0.12582781456953643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011529468395991229,1.1786747273890128,438.0
마마20bb02ab,0.1456953642384106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013349910774305633,1.1812259856545568,502.0
마마20bb02ba,0.026490066225165563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002427256504419206,2.235757445615273,144.0
마마20bb02bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb03aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb03ab,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마마20bb03ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb03bb,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018204423783144046,2.235757445615273,118.0
마마20bb04aa,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마마20bb04ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb04ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb04bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb05aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb05ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb05ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb05bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb06aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb06ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb06ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb06bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb07aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb07ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb07ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb07bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb08aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb08ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb08ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb08bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb09aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.003688902551490931,0.0,0.0,-0.0010919959288196804,2.6105325866823943,88.0
마마20bb09ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb09ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb09bb,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마마20bb10aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb10ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마20bb10ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa00aa,0.33774834437086093,0.0,0.0,0.0,0.0,0.005225945281278819,0.0,0.0,-0.03163486131852429,1.1304310266453121,1000.0
마마21aa00ab,0.13245033112582782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012136282522096031,1.1786747273890128,454.0
마마21aa00ba,0.07947019867549669,0.0,0.0,0.0,0.0,0.0,0.0,0.2125,-0.025989413653138577,3.368640329984424,891.0
마마21aa00bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마21aa01aa,0.09933774834437085,0.0,0.0,0.0,0.0,0.0027666769136181985,0.0,0.0,-0.009466098243608181,7.658376528281179,369.0
마마21aa01ab,0.2119205298013245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01941805203535365,1.202700344628916,714.0
마마21aa01ba,0.17880794701986755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01638398140482964,1.202700344628916,607.0
마마21aa01bb,0.046357615894039736,0.0,0.0,0.0,0.0,0.00891484783276975,0.0,0.0,-0.005420221572627901,2.4384027224423725,240.0
마마21aa02aa,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마마21aa02ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa02ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa02bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa03aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa03ab,0.039735099337748346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003640884756628809,2.55175305519838,192.0
마마21aa03ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa03bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마21aa04aa,0.046357615894039736,0.0,0.0,0.0,0.0,0.003996311097448509,0.0,0.0,-0.004773312502341396,2.381185430964048,218.0
마마21aa04ab,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마마21aa04ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa04bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa05aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa05ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa05ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa05bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa06aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa06ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa06ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa06bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa07aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa07ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa07ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa07bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa08aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa08ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa08ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa08bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa09aa,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마21aa09ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa09ba,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마21aa09bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마21aa10aa,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.19425578033333332,-0.018921938898742108,2.3697562746066776,699.0
마마21aa10ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21aa10ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab00aa,0.17880794701986755,0.0,0.0,0.0,0.0,0.0046111281893636644,0.0,0.0,-0.01699045865822324,1.0913528825671681,628.0
마마21ab00ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab00ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab00bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab01aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab01ab,0.09271523178807947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008495397765467221,8.159066350363856,340.0
마마21ab01ba,0.17218543046357615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015777167278724837,1.202700344628916,584.0
마마21ab01bb,0.1456953642384106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013349910774305633,1.1812259856545568,502.0
마마21ab02aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab02ab,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마21ab02ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab02bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab03aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab03ab,0.0728476821192053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066749553871528165,2.317230044652193,286.0
마마21ab03ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab03bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab04aa,0.052980132450331126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004854513008838412,2.092264392579398,222.0
마마21ab04ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab04ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab04bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab05aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab05ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab05ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab05bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab06aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab06ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab06ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab06bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab07aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab07ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab07ba,0.006622516556291391,0.0,0.0,0.0,0.0,0.0021518598217030436,0.0,0.0,-0.0008898368443551476,2.3357059633829054,81.0
마마21ab07bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.004303719643406086,0.0,0.0,-0.0011728595626054935,2.6248200759533997,92.0
마마21ab08aa,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.011517019708986512,3.3810881208956203,22.0
마마21ab08ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab08ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab08bb,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마21ab09aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab09ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab09ba,0.006622516556291391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006068141261048015,2.2628047968481355,74.0
마마21ab09bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab10aa,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
마마21ab10ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab10ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ab10bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba00aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba00ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba00ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba00bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba01aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba01ab,0.039735099337748346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003640884756628809,2.55175305519838,192.0
마마21ba01ba,0.25165562913907286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023058936791982457,1.2391808086093798,810.0
마마21ba01bb,0.019867549668874173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018204423783144046,2.235757445615273,118.0
마마21ba02aa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba02ab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba02ba,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba02bb,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1130760722045023,62.0
마마21ba03aa,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001213628252209603,2.2845975411154673,93.0
