gid,lon,lat
마라14aa93ba,128.7541715000,35.2315303200
마라14aa93bb,128.7542062000,35.2337840500
마라14aa94aa,128.7542409000,35.2360377900
마라14aa94ab,128.7542756000,35.2382915200
마라14aa94ba,128.7543103000,35.2405452500
마라14aa94bb,128.7543450000,35.2427989700
마라14aa95aa,128.7543797000,35.2450527000
마라14aa95ab,128.7544144000,35.2473064300
마라14aa95ba,128.7544491000,35.2495601500
마라14aa95bb,128.7544839000,35.2518138800
마라14aa96aa,128.7545186000,35.2540676000
마라14aa96ab,128.7545533000,35.2563213300
마라14aa96ba,128.7545881000,35.2585750500
마라14aa96bb,128.7546228000,35.2608287700
마라14aa97aa,128.7546575000,35.2630824900
마라14aa97ab,128.7546923000,35.2653362100
마라14aa97ba,128.7547270000,35.2675899300
마라14aa97bb,128.7547618000,35.2698436500
마라14aa98aa,128.7547965000,35.2720973700
마라14aa98ab,128.7548313000,35.2743510800
마라14aa98ba,128.7548661000,35.2766048000
마라14aa98bb,128.7549008000,35.2788585100
마라14aa99aa,128.7549356000,35.2811122300
마라14aa99ab,128.7549704000,35.2833659400
마라14aa99ba,128.7550052000,35.2856196500
마라14aa99bb,128.7550400000,35.2878733600
마라14ab86aa,128.7558770000,35.1638895300
마라14ab86ab,128.7559116000,35.1661432900
마라14ab86ba,128.7559463000,35.1683970400
마라14ab86bb,128.7559810000,35.1706508000
마라14ab87aa,128.7560156000,35.1729045500
마라14ab87ab,128.7560503000,35.1751583000
마라14ab87ba,128.7560850000,35.1774120500
마라14ab87bb,128.7561196000,35.1796658000
마라14ab88aa,128.7561543000,35.1819195500
마라14ab88ab,128.7561890000,35.1841733000
마라14ab88ba,128.7562237000,35.1864270500
마라14ab88bb,128.7562584000,35.1886808000
마라14ab89aa,128.7562931000,35.1909345400
마라14ab89ab,128.7563278000,35.1931882900
마라14ab89ba,128.7563625000,35.1954420300
마라14ab89bb,128.7563972000,35.1976957800
마라14ab90aa,128.7564319000,35.1999495200
마라14ab90ab,128.7564666000,35.2022032600
마라14ab90ba,128.7565013000,35.2044570000
마라14ab90bb,128.7565361000,35.2067107400
마라14ab91aa,128.7565708000,35.2089644800
마라14ab91ab,128.7566055000,35.2112182200
마라14ab91ba,128.7566403000,35.2134719600
마라14ab91bb,128.7566750000,35.2157257000
마라14ab92aa,128.7567097000,35.2179794300
마라14ab92ab,128.7567445000,35.2202331700
마라14ab92ba,128.7567792000,35.2224869000
마라14ab92bb,128.7568140000,35.2247406300
마라14ab93aa,128.7568487000,35.2269943700
마라14ab93ab,128.7568835000,35.2292481000
마라14ab93ba,128.7569183000,35.2315018300
마라14ab93bb,128.7569530000,35.2337555600
마라14ab94aa,128.7569878000,35.2360092900
마라14ab94ab,128.7570226000,35.2382630100
마라14ab94ba,128.7570574000,35.2405167400
마라14ab94bb,128.7570921000,35.2427704700
마라14ab95aa,128.7571269000,35.2450241900
마라14ab95ab,128.7571617000,35.2472779200
마라14ab95ba,128.7571965000,35.2495316400
마라14ab95bb,128.7572313000,35.2517853600
마라14ab96aa,128.7572661000,35.2540390900
마라14ab96ab,128.7573009000,35.2562928100
마라14ab96ba,128.7573357000,35.2585465300
마라14ab96bb,128.7573706000,35.2608002500
마라14ab97aa,128.7574054000,35.2630539600
마라14ab97ab,128.7574402000,35.2653076800
마라14ab97ba,128.7574750000,35.2675614000
마라14ab97bb,128.7575099000,35.2698151100
마라14ab98aa,128.7575447000,35.2720688300
마라14ab98ab,128.7575795000,35.2743225400
마라14ab98ba,128.7576144000,35.2765762600
마라14ab98bb,128.7576492000,35.2788299700
마라14ab99aa,128.7576841000,35.2810836800
마라14ab99ab,128.7577189000,35.2833373900
마라14ab99ba,128.7577538000,35.2855911000
마라14ab99bb,128.7577886000,35.2878448100
마라14ba86ba,128.7586910000,35.1683685500
마라14ba86bb,128.7587257000,35.1706223000
마라14ba87aa,128.7587604000,35.1728760500
마라14ba87ab,128.7587952000,35.1751298000
마라14ba87ba,128.7588299000,35.1773835500
마라14ba87bb,128.7588647000,35.1796373000
마라14ba88aa,128.7588994000,35.1818910500
마라14ba88ab,128.7589342000,35.1841448000
마라14ba88ba,128.7589690000,35.1863985400
마라14ba88bb,128.7590037000,35.1886522900
마라14ba89aa,128.7590385000,35.1909060300
마라14ba89ab,128.7590733000,35.1931597700
마라14ba89ba,128.7591080000,35.1954135200
마라14ba89bb,128.7591428000,35.1976672600
마라14ba90aa,128.7591776000,35.1999210000
마라14ba90ab,128.7592124000,35.2021747400
마라14ba90ba,128.7592472000,35.2044284700
마라14ba90bb,128.7592820000,35.2066822100
마라14ba91aa,128.7593168000,35.2089359500
마라14ba91ab,128.7593516000,35.2111896900
마라14ba91ba,128.7593864000,35.2134434200
마라14ba91bb,128.7594212000,35.2156971500
마라14ba92aa,128.7594560000,35.2179508900
마라14ba92ab,128.7594909000,35.2202046200
마라14ba92ba,128.7595257000,35.2224583500
마라14ba92bb,128.7595605000,35.2247120800
마라14ba93aa,128.7595954000,35.2269658100
마라14ba93ab,128.7596302000,35.2292195400
마라14ba93ba,128.7596650000,35.2314732700
마라14ba93bb,128.7596999000,35.2337270000
마라14ba94aa,128.7597347000,35.2359807200
마라14ba94ab,128.7597696000,35.2382344500
마라14ba94ba,128.7598044000,35.2404881700
마라14ba94bb,128.7598393000,35.2427419000
마라14ba95aa,128.7598742000,35.2449956200
마라14ba95ab,128.7599090000,35.2472493400
마라14ba95ba,128.7599439000,35.2495030600
마라14ba95bb,128.7599788000,35.2517567800
마라14ba96aa,128.7600137000,35.2540105000
마라14ba96ab,128.7600485000,35.2562642200
마라14ba96ba,128.7600834000,35.2585179400
마라14ba96bb,128.7601183000,35.2607716600
마라14ba97aa,128.7601532000,35.2630253700
마라14ba97ab,128.7601881000,35.2652790900
마라14ba97ba,128.7602230000,35.2675328000
마라14ba97bb,128.7602579000,35.2697865200
마라14ba98aa,128.7602928000,35.2720402300
마라14ba98ab,128.7603277000,35.2742939400
마라14ba98ba,128.7603627000,35.2765476500
마라14ba98bb,128.7603976000,35.2788013600
마라14ba99aa,128.7604325000,35.2810550700
마라14ba99ab,128.7604674000,35.2833087800
마라14ba99ba,128.7605024000,35.2855624900
마라14ba99bb,128.7605373000,35.2878161900
마라14bb86ba,128.7614356000,35.1683400000
마라14bb86bb,128.7614704000,35.1705937500
마라14bb87aa,128.7615052000,35.1728475000
마라14bb87ab,128.7615400000,35.1751012400
마라14bb87ba,128.7615749000,35.1773549900
마라14bb87bb,128.7616097000,35.1796087400
마라14bb88aa,128.7616445000,35.1818624800
마라14bb88ab,128.7616794000,35.1841162300
마라14bb88ba,128.7617142000,35.1863699700
마라14bb88bb,128.7617490000,35.1886237100
마라14bb89aa,128.7617839000,35.1908774500
마라14bb89ab,128.7618187000,35.1931311900
마라14bb89ba,128.7618536000,35.1953849300
마라14bb89bb,128.7618885000,35.1976386700
마라14bb90aa,128.7619233000,35.1998924100
마라14bb90ab,128.7619582000,35.2021461500
마라14bb90ba,128.7619931000,35.2043998800
마라14bb90bb,128.7620279000,35.2066536200
마라14bb91aa,128.7620628000,35.2089073500
마라14bb91ab,128.7620977000,35.2111610900
마라14bb91ba,128.7621326000,35.2134148200
마라14bb91bb,128.7621675000,35.2156685500
마라14bb92aa,128.7622024000,35.2179222800
마라14bb92ab,128.7622373000,35.2201760100
마라14bb92ba,128.7622722000,35.2224297400
마라14bb92bb,128.7623071000,35.2246834700
마라14bb93aa,128.7623420000,35.2269372000
마라14bb93ab,128.7623769000,35.2291909300
마라14bb93ba,128.7624118000,35.2314446500
마라14bb93bb,128.7624467000,35.2336983800
마라14bb94aa,128.7624816000,35.2359521000
마라14bb94ab,128.7625166000,35.2382058200
마라14bb94ba,128.7625515000,35.2404595500
마라14bb94bb,128.7625864000,35.2427132700
마라14bb95aa,128.7626214000,35.2449669900
마라14bb95ab,128.7626563000,35.2472207100
마라14bb95ba,128.7626913000,35.2494744300
마라14bb95bb,128.7627262000,35.2517281400
마라14bb96aa,128.7627612000,35.2539818600
마라14bb96ab,128.7627961000,35.2562355800
마라14bb96ba,128.7628311000,35.2584892900
마라14bb96bb,128.7628661000,35.2607430100
마라14bb97aa,128.7629010000,35.2629967200
마라14bb97ab,128.7629360000,35.2652504300
마라14bb97ba,128.7629710000,35.2675041500
마라14bb97bb,128.7630060000,35.2697578600
마라14bb98aa,128.7630410000,35.2720115700
마라14bb98ab,128.7630760000,35.2742652800
마라14bb98ba,128.7631109000,35.2765189800
마라14bb98bb,128.7631459000,35.2787726900
마라14bb99aa,128.7631809000,35.2810264000
마라14bb99ab,128.7632160000,35.2832801000
마라14bb99ba,128.7632510000,35.2855338100
마라14bb99bb,128.7632860000,35.2877875100
마라15aa86ab,128.7641454000,35.1660576400
마라15aa86ba,128.7641802000,35.1683113800
마라15aa86bb,128.7642151000,35.1705651300
마라15aa87aa,128.7642500000,35.1728188800
마라15aa87ab,128.7642849000,35.1750726200
마라15aa87ba,128.7643198000,35.1773263700
마라15aa87bb,128.7643547000,35.1795801100
마라15aa88aa,128.7643896000,35.1818338500
마라15aa88ab,128.7644245000,35.1840875900
마라15aa88ba,128.7644595000,35.1863413300
마라15aa88bb,128.7644944000,35.1885950700
마라15aa89aa,128.7645293000,35.1908488100
마라15aa89ab,128.7645642000,35.1931025500
마라15aa89ba,128.7645991000,35.1953562900
마라15aa89bb,128.7646341000,35.1976100300
마라15aa90aa,128.7646690000,35.1998637600
마라15aa90ab,128.7647040000,35.2021175000
마라15aa90ba,128.7647389000,35.2043712300
마라15aa90bb,128.7647739000,35.2066249600
마라15aa91aa,128.7648088000,35.2088787000
마라15aa91ab,128.7648438000,35.2111324300
마라15aa91ba,128.7648787000,35.2133861600
마라15aa91bb,128.7649137000,35.2156398900
마라15aa92aa,128.7649487000,35.2178936200
마라15aa92ab,128.7649836000,35.2201473400
마라15aa92ba,128.7650186000,35.2224010700
마라15aa92bb,128.7650536000,35.2246548000
마라15aa93aa,128.7650886000,35.2269085200
마라15aa93ab,128.7651236000,35.2291622500
마라15aa93ba,128.7651586000,35.2314159700
마라15aa93bb,128.7651936000,35.2336696900
마라15aa94aa,128.7652286000,35.2359234100
마라15aa94ab,128.7652636000,35.2381771300
마라15aa94ba,128.7652986000,35.2404308500
마라15aa94bb,128.7653336000,35.2426845700
마라15aa95aa,128.7653686000,35.2449382900
마라15aa95ab,128.7654036000,35.2471920100
마라15aa95ba,128.7654386000,35.2494457300
마라15aa95bb,128.7654737000,35.2516994400
마라15aa96aa,128.7655087000,35.2539531600
마라15aa96ab,128.7655437000,35.2562068700
마라15aa96ba,128.7655788000,35.2584605800
마라15aa96bb,128.7656138000,35.2607142900
마라15aa97aa,128.7656489000,35.2629680100
마라15aa97ab,128.7656839000,35.2652217200
마라15aa97ba,128.7657190000,35.2674754300
마라15aa97bb,128.7657540000,35.2697291300
마라15aa98aa,128.7657891000,35.2719828400
마라15aa98ab,128.7658242000,35.2742365500
마라15aa98ba,128.7658592000,35.2764902500
마라15aa98bb,128.7658943000,35.2787439600
마라15aa99aa,128.7659294000,35.2809976600
마라15aa99ab,128.7659645000,35.2832513700
마라15aa99ba,128.7659996000,35.2855050700
마라15aa99bb,128.7660346000,35.2877587700
마라15ab86aa,128.7668550000,35.1637752100
마라15ab86ab,128.7668899000,35.1660289600
마라15ab86ba,128.7669249000,35.1682827100
마라15ab86bb,128.7669598000,35.1705364500
마라15ab87aa,128.7669948000,35.1727901900
마라15ab87ab,128.7670298000,35.1750439400
마라15ab87ba,128.7670648000,35.1772976800
마라15ab87bb,128.7670997000,35.1795514200
마라15ab88aa,128.7671347000,35.1818051600
마라15ab88ab,128.7671697000,35.1840589000
마라15ab88ba,128.7672047000,35.1863126400
마라15ab88bb,128.7672397000,35.1885663800
마라15ab89aa,128.7672747000,35.1908201100
마라15ab89ab,128.7673097000,35.1930738500
마라15ab89ba,128.7673447000,35.1953275800
마라15ab89bb,128.7673797000,35.1975813200
마라15ab90aa,128.7674147000,35.1998350500
마라15ab90ab,128.7674497000,35.2020887800
마라15ab90ba,128.7674848000,35.2043425100
마라15ab90bb,128.7675198000,35.2065962500
마라15ab91aa,128.7675548000,35.2088499800
마라15ab91ab,128.7675898000,35.2111037000
마라15ab91ba,128.7676249000,35.2133574300
마라15ab91bb,128.7676599000,35.2156111600
마라15ab92aa,128.7676950000,35.2178648900
마라15ab92ab,128.7677300000,35.2201186100
마라15ab92ba,128.7677651000,35.2223723400
마라15ab92bb,128.7678001000,35.2246260600
마라15ab93aa,128.7678352000,35.2268797800
마라15ab93ab,128.7678703000,35.2291335000
마라15ab93ba,128.7679053000,35.2313872200
마라15ab93bb,128.7679404000,35.2336409400
마라15ab94aa,128.7679755000,35.2358946600
마라15ab94ab,128.7680106000,35.2381483800
마라15ab94ba,128.7680456000,35.2404021000
마라15ab94bb,128.7680807000,35.2426558200
마라15ab95aa,128.7681158000,35.2449095300
마라15ab95ab,128.7681509000,35.2471632500
마라15ab95ba,128.7681860000,35.2494169600
마라15ab95bb,128.7682211000,35.2516706700
마라15ab96aa,128.7682562000,35.2539243900
마라15ab96ab,128.7682913000,35.2561781000
마라15ab96ba,128.7683265000,35.2584318100
마라15ab96bb,128.7683616000,35.2606855200
마라15ab97aa,128.7683967000,35.2629392300
마라15ab97ab,128.7684318000,35.2651929400
마라15ab97ba,128.7684670000,35.2674466400
마라15ab97bb,128.7685021000,35.2697003500
마라15ab98aa,128.7685372000,35.2719540500
마라15ab98ab,128.7685724000,35.2742077600
마라15ab98ba,128.7686075000,35.2764614600
마라15ab98bb,128.7686427000,35.2787151700
마라15ab99aa,128.7686778000,35.2809688700
마라15ab99ab,128.7687130000,35.2832225700
마라15ab99ba,128.7687481000,35.2854762700
마라15ab99bb,128.7687833000,35.2877299700
마라15ba86aa,128.7695994000,35.1637464800
마라15ba86ab,128.7696345000,35.1660002200
마라15ba86ba,128.7696695000,35.1682539700
마라15ba86bb,128.7697045000,35.1705077100
마라15ba87aa,128.7697396000,35.1727614500
마라15ba87ab,128.7697746000,35.1750151900
마라15ba87ba,128.7698097000,35.1772689300
마라15ba87bb,128.7698447000,35.1795226700
마라15ba88aa,128.7698798000,35.1817764100
마라15ba88ab,128.7699149000,35.1840301400
마라15ba88ba,128.7699499000,35.1862838800
마라15ba88bb,128.7699850000,35.1885376100
마라15ba89aa,128.7700201000,35.1907913500
마라15ba89ab,128.7700552000,35.1930450800
마라15ba89ba,128.7700902000,35.1952988200
마라15ba89bb,128.7701253000,35.1975525500
마라15ba90aa,128.7701604000,35.1998062800
마라15ba90ab,128.7701955000,35.2020600100
마라15ba90ba,128.7702306000,35.2043137400
마라15ba90bb,128.7702657000,35.2065674700
마라15ba91aa,128.7703008000,35.2088211900
마라15ba91ab,128.7703359000,35.2110749200
마라15ba91ba,128.7703710000,35.2133286400
마라15ba91bb,128.7704062000,35.2155823700
마라15ba92aa,128.7704413000,35.2178360900
마라15ba92ab,128.7704764000,35.2200898200
마라15ba92ba,128.7705115000,35.2223435400
마라15ba92bb,128.7705467000,35.2245972600
마라15ba93aa,128.7705818000,35.2268509800
마라15ba93ab,128.7706169000,35.2291047000
마라15ba93ba,128.7706521000,35.2313584200
마라15ba93bb,128.7706872000,35.2336121400
마라15ba94aa,128.7707224000,35.2358658500
마라15ba94ab,128.7707575000,35.2381195700
마라15ba94ba,128.7707927000,35.2403732800
마라15ba94bb,128.7708279000,35.2426270000
마라15ba95aa,128.7708630000,35.2448807100
마라15ba95ab,128.7708982000,35.2471344200
마라15ba95ba,128.7709334000,35.2493881400
마라15ba95bb,128.7709686000,35.2516418500
마라15ba96aa,128.7710037000,35.2538955600
마라15ba96ab,128.7710389000,35.2561492700
마라15ba96ba,128.7710741000,35.2584029700
마라15ba96bb,128.7711093000,35.2606566800
마라15ba97aa,128.7711445000,35.2629103900
마라15ba97ab,128.7711797000,35.2651640900
마라15ba97ba,128.7712149000,35.2674178000
마라15ba97bb,128.7712501000,35.2696715000
마라15ba98aa,128.7712853000,35.2719252000
마라15ba98ab,128.7713206000,35.2741789100
마라15ba98ba,128.7713558000,35.2764326100
마라15ba98bb,128.7713910000,35.2786863100
마라15ba99aa,128.7714262000,35.2809400100
마라15ba99ab,128.7714615000,35.2831937100
마라15ba99ba,128.7714967000,35.2854474000
마라15ba99bb,128.7715320000,35.2877011000
마라15bb85bb,128.7723088000,35.1614639400
마라15bb86aa,128.7723439000,35.1637176800
마라15bb86ab,128.7723790000,35.1659714200
마라15bb86ba,128.7724141000,35.1682251600
마라15bb86bb,128.7724493000,35.1704789000
마라15bb87aa,128.7724844000,35.1727326400
마라15bb87ab,128.7725195000,35.1749863800
마라15bb87ba,128.7725546000,35.1772401200
마라15bb87bb,128.7725898000,35.1794938600
마라15bb88aa,128.7726249000,35.1817475900
마라15bb88ab,128.7726600000,35.1840013200
마라15bb88ba,128.7726952000,35.1862550600
마라15bb88bb,128.7727303000,35.1885087900
마라15bb89aa,128.7727655000,35.1907625200
마라15bb89ab,128.7728006000,35.1930162500
마라15bb89ba,128.7728358000,35.1952699800
마라15bb89bb,128.7728709000,35.1975237100
마라15bb90aa,128.7729061000,35.1997774400
마라15bb90ab,128.7729413000,35.2020311700
마라15bb90ba,128.7729764000,35.2042849000
마라15bb90bb,128.7730116000,35.2065386200
마라15bb91aa,128.7730468000,35.2087923500
마라15bb91ab,128.7730820000,35.2110460700
마라15bb91ba,128.7731172000,35.2132997900
마라15bb91bb,128.7731524000,35.2155535200
마라15bb92aa,128.7731876000,35.2178072400
마라15bb92ab,128.7732228000,35.2200609600
마라15bb92ba,128.7732580000,35.2223146800
마라15bb92bb,128.7732932000,35.2245684000
마라15bb93aa,128.7733284000,35.2268221200
마라15bb93ab,128.7733636000,35.2290758300
마라15bb93ba,128.7733988000,35.2313295500
마라15bb93bb,128.7734341000,35.2335832600
마라15bb94aa,128.7734693000,35.2358369800
마라15bb94ab,128.7735045000,35.2380906900
마라15bb94ba,128.7735398000,35.2403444100
마라15bb94bb,128.7735750000,35.2425981200
마라15bb95aa,128.7736102000,35.2448518300
마라15bb95ab,128.7736455000,35.2471055400
마라15bb95ba,128.7736807000,35.2493592500
마라15bb95bb,128.7737160000,35.2516129600
마라15bb96aa,128.7737513000,35.2538666600
마라15bb96ab,128.7737865000,35.2561203700
마라15bb96ba,128.7738218000,35.2583740800
마라15bb96bb,128.7738571000,35.2606277800
마라15bb97aa,128.7738923000,35.2628814900
마라15bb97ab,128.7739276000,35.2651351900
마라15bb97ba,128.7739629000,35.2673888900
마라15bb97bb,128.7739982000,35.2696425900
마라15bb98aa,128.7740335000,35.2718962900
마라15bb98ab,128.7740688000,35.2741499900
마라15bb98ba,128.7741041000,35.2764036900
마라15bb98bb,128.7741394000,35.2786573900
마라15bb99aa,128.7741747000,35.2809110900
마라15bb99ab,128.7742100000,35.2831647800
마라15bb99ba,128.7742453000,35.2854184800
마라15bb99bb,128.7742806000,35.2876721700
마라16aa85ba,128.7750180000,35.1591813400
마라16aa85bb,128.7750532000,35.1614350800
마라16aa86aa,128.7750884000,35.1636888200
