gid,주차장,경도,위도,건물1,건물2,건물3,관공서,경제인구,전기차,충전소,차량속도,입지총점,총점순위
마마20bb05ab,0.0,128.8300644,35.33666046,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb05ba,0.0,128.8301013,35.33891409,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb05bb,0.0,128.8301383,35.34116771,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb06aa,0.0,128.8301752,35.34342134,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb06ab,0.0,128.8302121,35.34567496,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb06ba,0.0,128.8302491,35.34792858,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb06bb,0.0,128.830286,35.3501822,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb07aa,0.0,128.830323,35.35243582,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb07ab,0.0,128.83036,35.35468944,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb07ba,0.0,128.8303969,35.35694306,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb07bb,0.0,128.8304339,35.35919668,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb08aa,0.0,128.8304709,35.36145029,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb08ab,0.0,128.8305079,35.36370391,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb10aa,0.0,128.8307668,35.37947919,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb10ab,0.0,128.8308039,35.3817328,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb10ba,0.0,128.8308409,35.38398641,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa02ab,0.0,128.8323708,35.30958663,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba99aa,0.0,128.7604325,35.28105507,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba99ab,0.0,128.7604674,35.28330878,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba99ba,0.0,128.7605024,35.28556249,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba99bb,0.0,128.7605373,35.28781619,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14bb86ba,0.0,128.7614356,35.16834,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14bb86bb,0.0,128.7614704,35.17059375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14bb87aa,0.0,128.7615052,35.1728475,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14bb87ab,0.0,128.76154,35.17510124,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14bb87ba,0.0,128.7615749,35.17735499,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14bb87bb,0.0,128.7616097,35.17960874,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14bb88ba,0.0,128.7617142,35.18636997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba98ba,0.0,128.7603627,35.27654765,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba98bb,0.0,128.7603976,35.27880136,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa02ba,0.0,128.8324078,35.31184026,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa02bb,0.0,128.8324447,35.31409389,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa03aa,0.0,128.8324817,35.31634752,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa03ba,0.0,128.8325557,35.32085478,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa04ba,0.0,128.8327036,35.32986929,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa04bb,0.0,128.8327406,35.33212292,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa05aa,0.0,128.8327776,35.33437654,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa05ab,0.0,128.8328146,35.33663017,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa05ba,0.0,128.8328516,35.33888379,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa05bb,0.0,128.8328886,35.34113741,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa06aa,0.0,128.8329257,35.34339103,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa06ab,0.0,128.8329627,35.34564465,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb09ab,0.0,128.8306558,35.37271836,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마20bb09ba,0.0,128.8306928,35.37497197,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa07bb,0.0,128.8331849,35.35916636,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa08aa,0.0,128.833222,35.36141997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa08ab,0.0,128.833259,35.36367358,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa08ba,0.0,128.8332961,35.3659272,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa08bb,0.0,128.8333332,35.36818081,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa09ab,0.0,128.8334073,35.37268803,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa10ab,0.0,128.8335556,35.38170246,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba95ba,0.0,128.7599439,35.24950306,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba95bb,0.0,128.7599788,35.25175678,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba96aa,0.0,128.7600137,35.2540105,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba96ab,0.0,128.7600485,35.25626422,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba96ba,0.0,128.7600834,35.25851794,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba97aa,0.0,128.7601532,35.26302537,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba97ab,0.0,128.7601881,35.26527909,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba97bb,0.0,128.7602579,35.26978652,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab07ab,0.0,128.8358617,35.35462875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa10ba,0.0,128.8335927,35.38395606,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab00ab,0.0,128.834824,35.29152722,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab00ba,0.0,128.834861,35.29378086,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab00bb,0.0,128.834898,35.2960345,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab01aa,0.0,128.834935,35.29828813,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab02aa,0.0,128.8350831,35.30730267,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab02ba,0.0,128.8351572,35.31180993,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab02bb,0.0,128.8351942,35.31406356,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab03aa,0.0,128.8352313,35.31631719,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab03ba,0.0,128.8353054,35.32082444,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa06ba,0.0,128.8329997,35.34789827,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa06bb,0.0,128.8330368,35.35015189,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa07aa,0.0,128.8330738,35.35240551,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa07ab,0.0,128.8331108,35.35465913,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21aa07ba,0.0,128.8331479,35.35691274,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba94ab,0.0,128.7597696,35.23823445,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba94ba,0.0,128.7598044,35.24048817,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba94bb,0.0,128.7598393,35.2427419,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab03bb,0.0,128.8353424,35.32307807,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab04ab,0.0,128.8354166,35.32758532,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab04ba,0.0,128.8354536,35.32983894,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab04bb,0.0,128.8354907,35.33209257,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab05aa,0.0,128.8355278,35.33434619,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab05ab,0.0,128.8355649,35.33659981,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab05ba,0.0,128.835602,35.33885343,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab05bb,0.0,128.835639,35.34110705,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab06aa,0.0,128.8356761,35.34336067,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab06ab,0.0,128.8357132,35.34561429,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab06ba,0.0,128.8357503,35.3478679,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab06bb,0.0,128.8357875,35.35012152,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab07aa,0.0,128.8358246,35.35237513,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab10ab,0.0,128.8363074,35.38167205,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab10ba,0.0,128.8363446,35.38392565,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab10bb,0.0,128.8363817,35.38617925,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba00aa,0.0,128.8375356,35.28924322,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba00ab,0.0,128.8375727,35.29149685,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba00ba,0.0,128.8376098,35.29375049,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba91aa,0.0,128.7593168,35.20893595,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba91ab,0.0,128.7593516,35.21118969,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba91ba,0.0,128.7593864,35.21344342,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba91bb,0.0,128.7594212,35.21569715,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba92aa,0.0,128.759456,35.21795089,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba92ab,0.0,128.7594909,35.22020462,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba93aa,0.0,128.7595954,35.22696581,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba93bb,0.0,128.7596999,35.233727,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba94aa,0.0,128.7597347,35.23598072,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba00bb,0.0,128.8376469,35.29600412,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba01aa,0.0,128.8376839,35.29825775,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba02aa,0.0,128.8378323,35.30727228,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba02ab,0.0,128.8378695,35.30952591,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba02ba,0.0,128.8379066,35.31177954,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba02bb,0.0,128.8379437,35.31403316,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba03ab,0.0,128.8380179,35.31854042,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba03ba,0.0,128.8380551,35.32079404,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba04aa,0.0,128.8381293,35.32530129,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba04ab,0.0,128.8381665,35.32755491,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba04ba,0.0,128.8382036,35.32980853,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab08ab,0.0,128.8360102,35.3636432,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab08ba,0.0,128.8360473,35.36589681,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab09aa,0.0,128.8361216,35.37040402,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab09ab,0.0,128.8361588,35.37265763,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ab09bb,0.0,128.8362331,35.37716484,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba90aa,0.0,128.7591776,35.199921,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba90ab,0.0,128.7592124,35.20217474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba90ba,0.0,128.7592472,35.20442847,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba90bb,0.0,128.759282,35.20668221,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba05aa,0.0,128.8382779,35.33431577,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba05ab,0.0,128.8383151,35.33656939,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba05ba,0.0,128.8383523,35.33882301,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba05bb,0.0,128.8383894,35.34107662,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba06aa,0.0,128.8384266,35.34333024,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba06ab,0.0,128.8384638,35.34558386,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba06ba,0.0,128.838501,35.34783747,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba06bb,0.0,128.8385381,35.35009108,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba07aa,0.0,128.8385753,35.3523447,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba07ab,0.0,128.8386125,35.35459831,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba08ba,0.0,128.8387986,35.36586635,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba10ab,0.0,128.8390592,35.38164158,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba10ba,0.0,128.8390964,35.38389518,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb00aa,0.0,128.8402842,35.28921279,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb00ab,0.0,128.8403214,35.29146642,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb00ba,0.0,128.8403586,35.29372005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb00bb,0.0,128.8403957,35.29597368,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba87aa,0.0,128.7587604,35.17287605,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba87ab,0.0,128.7587952,35.1751298,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba87ba,0.0,128.7588299,35.17738355,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba88ba,0.0,128.758969,35.18639854,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba88bb,0.0,128.7590037,35.18865229,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba89aa,0.0,128.7590385,35.19090603,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba89ab,0.0,128.7590733,35.19315977,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba89ba,0.0,128.759108,35.19541352,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba89bb,0.0,128.7591428,35.19766726,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb09ab,0.0,128.8416617,35.37259665,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb02aa,0.0,128.8405816,35.30724183,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb02ab,0.0,128.8406188,35.30949546,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb02ba,0.0,128.840656,35.31174908,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb02bb,0.0,128.8406932,35.31400271,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb03aa,0.0,128.8407304,35.31625633,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb03ab,0.0,128.8407676,35.31850995,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb03ba,0.0,128.8408048,35.32076358,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb05ab,0.0,128.8410653,35.33653891,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb05ba,0.0,128.8411026,35.33879252,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba08bb,0.0,128.8388358,35.36811996,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba09aa,0.0,128.838873,35.37037356,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba09ab,0.0,128.8389102,35.37262717,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21ba09bb,0.0,128.8389847,35.37713438,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab99ba,0.0,128.7577538,35.2855911,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab99bb,0.0,128.7577886,35.28784481,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba86ba,0.0,128.758691,35.16836855,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ba86bb,0.0,128.7587257,35.1706223,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb06aa,0.0,128.8411771,35.34329975,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb06ab,0.0,128.8412143,35.34555336,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb06ba,0.0,128.8412516,35.34780697,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb06bb,0.0,128.8412888,35.35006059,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb07aa,0.0,128.8413261,35.3523142,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb07ab,0.0,128.8413634,35.3545678,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb07bb,0.0,128.8414379,35.35907502,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb08ab,0.0,128.8415125,35.36358223,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb08ba,0.0,128.8415498,35.36583584,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb08bb,0.0,128.8415871,35.36808944,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb09aa,0.0,128.8416244,35.37034304,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb10ba,0.0,128.8418482,35.38386464,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb10bb,0.0,128.8418856,35.38611824,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마21bb11aa,0.0,128.8419229,35.38837184,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22aa01bb,0.0,128.8432936,35.30495769,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22aa02aa,0.0,128.8433308,35.30721132,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22aa02ab,0.0,128.8433681,35.30946494,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab96ba,0.0,128.7573357,35.25854653,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab96bb,0.0,128.7573706,35.26080025,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab97ab,0.0,128.7574402,35.26530768,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab98ba,0.0,128.7576144,35.27657626,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab98bb,0.0,128.7576492,35.27882997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab99aa,0.0,128.7576841,35.28108368,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab99ab,0.0,128.7577189,35.28333739,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22aa04ba,0.0,128.8437036,35.32974752,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22aa04bb,0.0,128.8437409,35.33200113,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22aa05ab,0.0,128.8438156,35.33650836,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22aa06aa,0.0,128.8439275,35.3432692,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22aa06ab,0.0,128.8439649,35.34552281,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab92ba,0.0,128.7567792,35.2224869,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab92bb,0.0,128.756814,35.22474063,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab93aa,0.0,128.7568487,35.22699437,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab93ab,0.0,128.7568835,35.2292481,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab93ba,0.0,128.7569183,35.23150183,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab94ab,0.0,128.7570226,35.23826301,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab94ba,0.0,128.7570574,35.24051674,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab94bb,0.0,128.7570921,35.24277047,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab96aa,0.0,128.7572661,35.25403909,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마라14ab96ab,0.0,128.7573009,35.25629281,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22ab03aa,0.0,128.8462294,35.31619522,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
마마22aa06ba,0.0,128.8440022,35.34777642,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1250
