gid,건물1,건물2,건물3,행정기관,도서관,주차구획수_sum,경제인구,전기차와충전소_전처리_결과_전기차,전기차와충전소_전처리_결과_충전소,김해_차량평균속도_avg_speed
마마19ba00bb,38,0,0,0,0,,7.0000000000000008881784197001252,0,0,17.000000000000000
마마19ba01aa,38,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마마19ba01ab,43,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19ba01ba,17,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19ba01bb,7,0,0,0,0,,17.0000000000000000000000000000000,0,0,
마마19ba02aa,0,0,0,0,0,,,0,0,
마마19ba02ab,0,0,0,0,0,,,0,0,
마마19ba02ba,1,0,0,0,0,,,0,0,
마마19ba02bb,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19ba03aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19ba03ab,0,0,0,0,0,,,0,0,
마마19ba03ba,4,0,0,0,0,,,0,0,
마마19ba03bb,7,0,0,0,0,,19.9999999999999964472863211994991,0,0,
마마19ba04aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19ba04ab,0,0,0,0,0,,,0,0,
마마19ba04ba,0,0,0,0,0,,,0,0,
마마19ba04bb,0,0,0,0,0,,,0,0,
마마19ba05aa,0,0,0,0,0,,,0,0,
마마19ba05ab,1,0,0,0,0,,9.9999999999999982236431605997495,0,0,18.437861269999999
마마19ba05ba,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19ba05bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19ba06aa,0,0,0,0,0,,,0,0,
마마19ba06ab,0,0,0,0,0,,,0,0,
마마19ba06ba,0,0,0,0,0,,,0,0,
마마19ba06bb,0,0,0,0,0,,,0,0,
마마19ba07aa,0,0,0,0,0,,,0,0,
마마19ba07ab,0,0,0,0,0,,,0,0,
마마19ba07ba,0,0,0,0,0,,,0,0,
마마19ba07bb,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19ba08aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19ba08ab,0,0,0,0,0,,,0,0,
마마19ba08ba,0,0,0,0,0,,,0,0,
마마19ba08bb,0,0,0,0,0,,,0,0,
마마19ba09aa,0,0,0,0,0,,,0,0,
마마19ba09ab,0,0,0,0,0,,,0,0,
마마19ba09ba,0,0,0,0,0,,,0,0,
마마19ba09bb,0,0,0,0,0,,,0,0,
마마19ba10aa,0,0,0,0,0,,,0,0,
마마19ba10ab,0,0,0,0,0,,,0,0,
마마19bb00aa,4,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19bb00ab,2,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마마19bb00ba,0,0,0,0,0,,,0,0,
마마19bb00bb,5,0,0,0,0,,,0,0,
마마19bb01aa,4,0,0,0,0,,,0,0,
마마19bb01ab,7,0,0,0,0,,,0,0,
마마19bb01ba,31,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마마19bb01bb,1,0,0,0,0,,19.0000000000000000000000000000000,0,0,
마마19bb02aa,0,0,0,0,0,,,0,0,
마마19bb02ab,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19bb02ba,4,0,0,0,0,,,0,0,8.000000000000000
마마19bb02bb,0,0,0,0,0,,,0,0,
마마19bb03aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19bb03ab,0,0,0,0,0,,,0,0,
마마19bb03ba,15,0,0,0,0,,,0,0,
마마19bb03bb,7,0,0,0,0,,23.0000000000000000000000000000000,0,0,
마마19bb04aa,0,0,0,0,0,,,0,0,
마마19bb04ab,0,0,0,0,0,,,0,0,
마마19bb04ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19bb04bb,1,0,0,0,0,,13.0000000000000000000000000000000,0,0,
마마19bb05aa,0,0,0,0,0,,,0,0,
마마19bb05ab,0,0,0,0,0,,11.0000000000000000000000000000000,0,0,
마마19bb05ba,0,0,0,0,0,,,0,0,
마마19bb05bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19bb06aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,36.000000000000000
마마19bb06ab,0,0,0,0,0,,,0,0,
마마19bb06ba,0,0,0,0,0,,,0,0,
마마19bb06bb,0,0,0,0,0,,,0,0,
마마19bb07aa,0,0,0,0,0,,,0,0,
마마19bb07ab,0,0,0,0,0,,,0,0,
마마19bb07ba,0,0,0,0,0,,,0,0,
마마19bb07bb,0,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마마19bb08aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19bb08ab,0,0,0,0,0,,,0,0,
마마19bb08ba,0,0,0,0,0,,,0,0,
마마19bb08bb,0,0,0,0,0,,,4,0,
마마19bb09aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19bb09ab,4,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마마19bb09ba,0,0,0,0,0,,,0,0,
마마19bb09bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마19bb10aa,0,0,0,0,0,,,0,0,
마마19bb10ab,0,0,0,0,0,,,0,0,
마마20aa00aa,0,0,0,0,0,,,0,0,
마마20aa00ab,0,0,0,0,0,,,0,0,
마마20aa00ba,2,0,0,0,0,,,0,0,
마마20aa00bb,22,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20aa01aa,2,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마마20aa01ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20aa01ba,19,0,0,0,0,,11.0000000000000000000000000000000,0,0,
마마20aa01bb,5,0,0,0,0,,,0,0,
마마20aa02aa,19,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20aa02ab,2,0,0,0,0,,0.0000000000000000000000000000000,10,0,
마마20aa02ba,0,0,0,0,0,,,0,0,
마마20aa02bb,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20aa03aa,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20aa03ab,1,0,0,0,0,,,0,0,
마마20aa03ba,8,0,0,0,0,,,0,0,
마마20aa03bb,11,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20aa04aa,0,0,0,0,0,,,0,0,
마마20aa04ab,0,0,0,0,0,,,0,0,
마마20aa04ba,0,0,0,0,0,,,0,0,
마마20aa04bb,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20aa05aa,0,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마마20aa05ab,0,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마마20aa05ba,0,0,0,0,0,,0.0000000000000000000000000000000,6,0,
마마20aa05bb,0,0,0,0,0,,,0,0,
마마20aa06aa,0,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마마20aa06ab,1,0,0,0,0,,21.0000000000000000000000000000000,0,0,
마마20aa06ba,1,0,0,0,0,,,0,0,
마마20aa06bb,0,0,0,0,0,,,0,0,
마마20aa07aa,0,0,0,0,0,,,0,0,
마마20aa07ab,0,0,0,0,0,,,0,0,
마마20aa07ba,0,0,0,0,0,,,0,0,
마마20aa07bb,1,0,0,0,0,,,0,0,
마마20aa08aa,0,0,0,0,0,,,0,0,
마마20aa08ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20aa08ba,0,0,0,0,0,,,0,0,
마마20aa08bb,0,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마마20aa09aa,0,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마마20aa09ab,1,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마마20aa09ba,0,0,0,0,0,,,0,0,
마마20aa09bb,0,0,0,0,0,,,0,0,
마마20aa10aa,0,0,0,0,0,,,0,0,
마마20aa10ab,0,0,0,0,0,,,0,0,
마마20ab00aa,1,0,0,0,0,,,0,0,
마마20ab00ab,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ab00ba,1,0,0,0,0,,,0,0,31.000000000000000
마마20ab00bb,20,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ab01aa,4,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마마20ab01ab,6,0,0,0,0,,,0,0,
마마20ab01ba,7,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마마20ab01bb,10,1,0,0,0,,7.0000000000000008881784197001252,0,0,48.894508670000000
마마20ab02aa,10,1,0,0,0,,6.0000000000000000000000000000000,0,0,
마마20ab02ab,14,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ab02ba,1,0,0,0,0,,,0,0,8.000000000000000
마마20ab02bb,8,0,0,0,0,,,0,0,
마마20ab03aa,9,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마마20ab03ab,18,0,0,0,0,,,0,0,
마마20ab03ba,0,0,0,0,0,,,0,0,
마마20ab03bb,8,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ab04aa,6,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ab04ab,0,0,0,0,0,,,0,0,
마마20ab04ba,0,0,0,0,0,,,0,0,
마마20ab04bb,0,0,0,0,0,,,0,0,
마마20ab05aa,0,0,0,0,0,,,0,0,
마마20ab05ab,0,0,0,0,0,,,0,0,
마마20ab05ba,0,0,0,0,0,,,0,0,
마마20ab05bb,0,0,0,0,0,,,0,0,
마마20ab06aa,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ab06ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ab06ba,0,0,0,0,0,,,0,0,
마마20ab06bb,0,0,0,0,0,,,0,0,
마마20ab07aa,0,0,0,0,0,,,0,0,
마마20ab07ab,0,0,0,0,0,,,0,0,
마마20ab07ba,0,0,0,0,0,,,0,0,
마마20ab07bb,0,0,0,0,0,,,0,0,
마마20ab08aa,0,0,0,0,0,,,0,0,
마마20ab08ab,0,0,0,0,0,,,0,0,
마마20ab08ba,0,0,0,0,0,,,0,0,
마마20ab08bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ab09aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,26.033236989999999
마마20ab09ab,24,0,0,0,0,,23.0000000000000000000000000000000,0,0,
마마20ab09ba,3,0,0,0,0,,37.0000000000000000000000000000000,0,0,
마마20ab09bb,0,0,0,0,0,,,0,0,
마마20ab10aa,0,0,0,0,0,,,0,0,
마마20ab10ab,0,0,0,0,0,,,0,0,
마마20ba00aa,6,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ba00ab,8,0,0,0,0,,17.0000000000000000000000000000000,0,0,
마마20ba00ba,17,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마마20ba00bb,26,0,0,0,0,,0.0000000000000000000000000000000,18,0,
마마20ba01aa,11,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마마20ba01ab,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ba01ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ba01bb,7,0,0,1,0,,0.0000000000000000000000000000000,0,0,
마마20ba02aa,1,0,0,0,0,,,0,0,
마마20ba02ab,35,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마마20ba02ba,2,0,0,0,0,,,0,0,
마마20ba02bb,0,0,0,0,0,,,0,0,
마마20ba03aa,0,0,0,0,0,,,0,0,
마마20ba03ab,17,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ba03ba,1,0,0,0,0,,,0,0,
마마20ba03bb,5,0,0,0,0,,,0,0,
마마20ba04aa,17,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ba04ab,0,0,0,0,0,,,0,0,
마마20ba04ba,0,0,0,0,0,,,0,0,
마마20ba04bb,0,0,0,0,0,,,0,0,
마마20ba05aa,0,0,0,0,0,,,0,0,
마마20ba05ab,1,0,0,0,0,,,0,0,
마마20ba05ba,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ba05bb,0,0,0,0,0,,,0,0,
마마20ba06aa,1,0,0,0,0,,,0,0,
마마20ba06ab,0,0,0,0,0,,,0,0,
마마20ba06ba,0,0,0,0,0,,,0,0,
마마20ba06bb,0,0,0,0,0,,,0,0,
마마20ba07aa,0,0,0,0,0,,,0,0,
마마20ba07ab,0,0,0,0,0,,,0,0,
마마20ba07ba,0,0,0,0,0,,,0,0,
마마20ba07bb,0,0,0,0,0,,,0,0,
마마20ba08aa,0,0,0,0,0,,,0,0,
마마20ba08ab,1,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마마20ba08ba,2,1,0,0,0,,23.0000000000000000000000000000000,0,0,
마마20ba08bb,2,0,0,0,0,,19.9999999999999964472863211994991,0,0,18.656069360000000
마마20ba09aa,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20ba09ab,2,0,0,0,0,,,0,0,
마마20ba09ba,0,0,0,0,0,,,0,0,
마마20ba09bb,1,0,0,0,0,,13.0000000000000000000000000000000,0,0,
마마20ba10aa,0,0,0,0,0,,,0,0,
마마20ba10ab,0,0,0,0,0,,,0,0,
마마20bb00aa,30,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20bb00ab,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20bb00ba,30,0,0,0,0,,9.9999999999999982236431605997495,0,0,
마마20bb00bb,14,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마마20bb01aa,33,2,0,0,0,,7.0000000000000008881784197001252,0,0,
마마20bb01ab,15,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20bb01ba,18,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마마20bb01bb,9,0,0,0,0,,25.0000000000000000000000000000000,0,0,
마마20bb02aa,19,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20bb02ab,22,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20bb02ba,4,0,0,0,0,,,0,0,
마마20bb02bb,0,0,0,0,0,,,0,0,
마마20bb03aa,0,0,0,0,0,,,0,0,
마마20bb03ab,2,0,0,0,0,,,0,0,
마마20bb03ba,0,0,0,0,0,,,0,0,
마마20bb03bb,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20bb04aa,2,0,0,0,0,,,0,0,
마마20bb04ab,0,0,0,0,0,,,0,0,
마마20bb04ba,0,0,0,0,0,,,0,0,
마마20bb04bb,0,0,0,0,0,,,0,0,
마마20bb05aa,0,0,0,0,0,,,0,0,
마마20bb05ab,0,0,0,0,0,,,0,0,
마마20bb05ba,0,0,0,0,0,,,0,0,
마마20bb05bb,0,0,0,0,0,,,0,0,
마마20bb06aa,0,0,0,0,0,,,0,0,
마마20bb06ab,0,0,0,0,0,,,0,0,
마마20bb06ba,0,0,0,0,0,,,0,0,
마마20bb06bb,0,0,0,0,0,,,0,0,
마마20bb07aa,0,0,0,0,0,,,0,0,
마마20bb07ab,0,0,0,0,0,,,0,0,
마마20bb07ba,0,0,0,0,0,,,0,0,
마마20bb07bb,0,0,0,0,0,,,0,0,
마마20bb08aa,0,0,0,0,0,,,0,0,
마마20bb08ab,0,0,0,0,0,,,0,0,
마마20bb08ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20bb08bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20bb09aa,1,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마마20bb09ab,0,0,0,0,0,,,0,0,
마마20bb09ba,0,0,0,0,0,,,0,0,
마마20bb09bb,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마20bb10aa,0,0,0,0,0,,,0,0,
마마20bb10ab,0,0,0,0,0,,,0,0,
마마20bb10ba,0,0,0,0,0,,,0,0,
마마21aa00aa,51,0,0,0,0,,17.0000000000000000000000000000000,0,0,
마마21aa00ab,20,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa00ba,12,0,0,0,0,,0.0000000000000000000000000000000,0,0,25.500000000000000
마마21aa00bb,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa01aa,15,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마마21aa01ab,32,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa01ba,27,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa01bb,7,0,0,0,0,,29.0000000000000000000000000000000,0,0,
마마21aa02aa,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa02ab,0,0,0,0,0,,,0,0,
마마21aa02ba,0,0,0,0,0,,,0,0,
마마21aa02bb,0,0,0,0,0,,,0,0,
마마21aa03aa,0,0,0,0,0,,,0,0,
마마21aa03ab,6,0,0,0,0,,,0,0,
마마21aa03ba,0,0,0,0,0,,,0,0,
마마21aa03bb,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa04aa,7,0,0,0,0,,13.0000000000000000000000000000000,0,0,
마마21aa04ab,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa04ba,0,0,0,0,0,,,0,0,
마마21aa04bb,0,0,0,0,0,,,0,0,
마마21aa05aa,0,0,0,0,0,,,0,0,
마마21aa05ab,0,0,0,0,0,,,0,0,
마마21aa05ba,0,0,0,0,0,,,0,0,
마마21aa05bb,0,0,0,0,0,,,0,0,
마마21aa06aa,0,0,0,0,0,,,0,0,
마마21aa06ab,0,0,0,0,0,,,0,0,
마마21aa06ba,0,0,0,0,0,,,0,0,
마마21aa06bb,0,0,0,0,0,,,0,0,
마마21aa07aa,0,0,0,0,0,,,0,0,
마마21aa07ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa07ba,0,0,0,0,0,,,0,0,
마마21aa07bb,0,0,0,0,0,,,0,0,
마마21aa08aa,0,0,0,0,0,,,0,0,
마마21aa08ab,0,0,0,0,0,,,0,0,
마마21aa08ba,0,0,0,0,0,,,0,0,
마마21aa08bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa09aa,1,0,0,0,0,,,0,0,
마마21aa09ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa09ba,1,0,0,0,0,,,0,0,
마마21aa09bb,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21aa10aa,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,23.310693640000000
마마21aa10ab,0,0,0,0,0,,,0,0,
마마21aa10ba,0,0,0,0,0,,,0,0,
마마21ab00aa,27,0,0,0,0,,15.0000000000000000000000000000000,0,0,
마마21ab00ab,0,0,0,0,0,,,0,0,
마마21ab00ba,0,0,0,0,0,,,0,0,
마마21ab00bb,0,0,0,0,0,,,0,0,
마마21ab01aa,0,0,0,0,0,,,0,0,
마마21ab01ab,14,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab01ba,26,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab01bb,22,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab02aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab02ab,1,0,0,0,0,,,0,0,
마마21ab02ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab02bb,0,0,0,0,0,,,0,0,
마마21ab03aa,0,0,0,0,0,,,0,0,
마마21ab03ab,11,0,0,0,0,,,0,0,
마마21ab03ba,0,0,0,0,0,,,0,0,
마마21ab03bb,0,0,0,0,0,,,0,0,
마마21ab04aa,8,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab04ab,0,0,0,0,0,,,0,0,
마마21ab04ba,0,0,0,0,0,,,0,0,
마마21ab04bb,0,0,0,0,0,,,0,0,
마마21ab05aa,0,0,0,0,0,,,0,0,
마마21ab05ab,0,0,0,0,0,,,0,0,
마마21ab05ba,0,0,0,0,0,,,0,0,
마마21ab05bb,0,0,0,0,0,,,0,0,
마마21ab06aa,0,0,0,0,0,,,0,0,
마마21ab06ab,0,0,0,0,0,,,0,0,
마마21ab06ba,0,0,0,0,0,,,0,0,
마마21ab06bb,0,0,0,0,0,,,0,0,
마마21ab07aa,0,0,0,0,0,,,0,0,
마마21ab07ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab07ba,1,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마마21ab07bb,1,0,0,0,0,,14.0000000000000017763568394002505,0,0,
마마21ab08aa,0,0,0,1,0,,,0,0,
마마21ab08ab,0,0,0,0,0,,,0,0,
마마21ab08ba,0,0,0,0,0,,,0,0,
마마21ab08bb,1,0,0,0,0,,,0,0,
마마21ab09aa,0,0,0,0,0,,,0,0,
마마21ab09ab,0,0,0,0,0,,,0,0,
마마21ab09ba,1,0,0,0,0,,,0,0,
마마21ab09bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab10aa,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab10ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ab10ba,0,0,0,0,0,,,0,0,
마마21ab10bb,0,0,0,0,0,,,0,0,
마마21ba00aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba00ab,0,0,0,0,0,,,0,0,
마마21ba00ba,0,0,0,0,0,,,0,0,
마마21ba00bb,0,0,0,0,0,,,0,0,
마마21ba01aa,0,0,0,0,0,,,0,0,
마마21ba01ab,6,0,0,0,0,,,0,0,
마마21ba01ba,38,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba01bb,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba02aa,0,0,0,0,0,,,0,0,
마마21ba02ab,0,0,0,0,0,,,0,0,
마마21ba02ba,0,0,0,0,0,,,0,0,
마마21ba02bb,0,0,0,0,0,,,0,0,
마마21ba03aa,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba03ab,0,0,0,0,0,,,0,0,
마마21ba03ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba03bb,0,0,0,0,0,,,3,0,
마마21ba04aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba04ab,0,0,0,0,0,,,0,0,
마마21ba04ba,0,0,0,0,0,,,0,0,
마마21ba04bb,4,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba05aa,0,0,0,0,0,,,0,0,
마마21ba05ab,0,0,0,0,0,,,0,0,
마마21ba05ba,0,0,0,0,0,,,0,0,
마마21ba05bb,0,0,0,0,0,,,0,0,
마마21ba06aa,0,0,0,0,0,,,0,0,
마마21ba06ab,0,0,0,0,0,,,0,0,
마마21ba06ba,0,0,0,0,0,,,0,0,
마마21ba06bb,0,0,0,0,0,,,0,0,
마마21ba07aa,0,0,0,0,0,,,0,0,
마마21ba07ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba07ba,1,0,0,0,0,,21.0000000000000000000000000000000,0,0,12.000000000000000
마마21ba07bb,1,0,0,0,0,,39.0000000000000000000000000000000,0,0,
마마21ba08aa,4,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마마21ba08ab,7,2,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba08ba,0,0,0,0,0,,,0,0,
마마21ba08bb,0,0,0,0,0,,,0,0,
마마21ba09aa,0,0,0,0,0,,,0,0,
마마21ba09ab,0,0,0,0,0,,,0,0,
마마21ba09ba,1,0,0,0,0,,,0,0,20.962283240000001
마마21ba09bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba10aa,2,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21ba10ab,0,0,0,0,0,,,0,0,
마마21ba10ba,0,0,0,0,0,,,0,0,
마마21ba10bb,0,0,0,0,0,,,0,0,22.000000000000000
마마21bb00aa,0,0,0,0,0,,,0,0,
마마21bb00ab,0,0,0,0,0,,,0,0,
마마21bb00ba,0,0,0,0,0,,,0,0,
마마21bb00bb,0,0,0,0,0,,,0,0,
마마21bb01aa,2,0,0,0,0,,,0,0,
마마21bb01ab,24,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb01ba,37,0,0,0,0,,9.0000000000000000000000000000000,0,0,
마마21bb01bb,11,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb02aa,0,0,0,0,0,,,0,0,
마마21bb02ab,0,0,0,0,0,,,0,0,
마마21bb02ba,0,0,0,0,0,,,0,0,
마마21bb02bb,0,0,0,0,0,,,0,0,
마마21bb03aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb03ab,0,0,0,0,0,,,0,0,
마마21bb03ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb03bb,11,0,0,0,0,,0.0000000000000000000000000000000,0,0,36.125722539999998
마마21bb04aa,9,0,0,0,0,,12.0000000000000000000000000000000,0,0,
마마21bb04ab,1,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마마21bb04ba,2,0,0,0,0,,7.0000000000000008881784197001252,0,0,
마마21bb04bb,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb05aa,1,0,0,0,0,,,0,0,
마마21bb05ab,0,0,0,0,0,,,0,0,
마마21bb05ba,0,0,0,0,0,,,0,0,
마마21bb05bb,2,0,0,0,0,,,0,0,
마마21bb06aa,0,0,0,0,0,,,0,0,
마마21bb06ab,0,0,0,0,0,,,0,0,
마마21bb06ba,0,0,0,0,0,,,0,0,
마마21bb06bb,0,0,0,0,0,,,0,0,
마마21bb07aa,0,0,0,0,0,,,0,0,
마마21bb07ab,0,0,0,0,0,,,0,0,
마마21bb07ba,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb07bb,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb08aa,1,0,0,0,0,,0.0000000000000000000000000000000,0,0,27.033236989999999
마마21bb08ab,0,0,0,0,0,,,0,0,
마마21bb08ba,0,0,0,0,0,,,0,0,
마마21bb08bb,0,0,0,0,0,,,0,0,
마마21bb09aa,0,0,0,0,0,,,0,0,
마마21bb09ab,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb09ba,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb09bb,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,36.938728320000003
마마21bb10aa,16,0,0,0,0,,15.0000000000000000000000000000000,0,0,
마마21bb10ab,8,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마21bb10ba,0,0,0,0,0,,,0,0,
마마21bb10bb,0,0,0,0,0,,,0,0,
마마21bb11aa,0,0,0,0,0,,,0,0,
마마22aa00aa,21,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마22aa00ab,3,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마22aa00ba,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,34.000000000000000
마마22aa00bb,5,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마22aa01aa,41,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마22aa01ab,34,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마마22aa01ba,8,0,0,0,0,,6.0000000000000000000000000000000,0,0,
마마22aa01bb,0,0,0,0,0,,,0,0,
마마22aa02aa,0,0,0,0,0,,,0,0,
마마22aa02ab,0,0,0,0,0,,,0,0,
마마22aa02ba,0,0,0,0,0,,,0,0,
마마22aa02bb,0,0,0,0,0,,,0,0,
마마22aa03aa,0,0,0,0,0,,,0,0,
마마22aa03ab,0,0,0,0,0,,,0,0,
마마22aa03ba,18,0,0,0,0,,,0,0,
마마22aa03bb,6,0,0,0,0,,8.0000000000000000000000000000000,0,0,
마마22aa04aa,0,0,0,0,0,,0.0000000000000000000000000000000,0,0,
마마22aa04ab,0,0,0,0,0,,,0,0,
마마22aa04ba,0,0,0,0,0,,,0,0,
